"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        2981,      -7.156931178,       -4.04976023,      -5.699393718,      -2.264093749,      -6.781067859,          1021.356,     0.00245222972,    0.009760795053,                 0,                 0,                 0,   -0.001230065235,     0.00245222972,    0.009760795053,                 0,       3.980375482,   0.0001500018564
          0,           0,        2982,      -7.157258308,      -4.050633878,      -5.700195109,      -2.265018867,      -6.781875474,          1021.356,    0.002452212821,    0.009760663263,                 0,                 0,                 0,   -0.001230005626,    0.002452212821,    0.009760663263,                 0,       3.980349169,   0.0001500018564
          0,           0,        2983,      -7.157585349,      -4.051507531,       -5.70099655,      -2.265943929,      -6.782683149,          1021.356,    0.002452195957,    0.009760531793,                 0,                 0,                 0,   -0.001229946161,    0.002452195957,    0.009760531793,                 0,       3.980322928,   0.0001500018564
          0,           0,        2984,      -7.157912304,      -4.052381189,      -5.701798046,      -2.266868954,      -6.783490885,          1021.356,    0.002452179129,    0.009760400642,                 0,                 0,                 0,   -0.001229886842,    0.002452179129,    0.009760400642,                 0,        3.98029676,   0.0001500018564
          0,           0,        2985,      -7.158239173,       -4.05325485,      -5.702599587,      -2.267793927,      -6.784298679,          1021.356,    0.002452162336,    0.009760269808,                 0,                 0,                 0,   -0.001229827666,    0.002452162336,    0.009760269808,                 0,       3.980270664,   0.0001500018564
          0,           0,        2986,      -7.158565955,      -4.054128516,      -5.703401181,      -2.268718858,      -6.785106532,          1021.356,    0.002452145577,    0.009760139291,                 0,                 0,                 0,   -0.001229768635,    0.002452145577,    0.009760139291,                 0,        3.98024464,   0.0001500018564
          0,           0,        2987,      -7.158892651,      -4.055002186,      -5.704202821,      -2.269643737,      -6.785914442,          1021.356,    0.002452128854,     0.00976000909,                 0,                 0,                 0,   -0.001229709747,    0.002452128854,     0.00976000909,                 0,       3.980218688,   0.0001500018564
          0,           0,        2988,      -7.159219263,       -4.05587586,      -5.705004502,      -2.270568574,      -6.786722408,          1021.356,    0.002452112165,    0.009759879205,                 0,                 0,                 0,   -0.001229651002,    0.002452112165,    0.009759879205,                 0,       3.980192808,   0.0001500018564
          0,           0,        2989,      -7.159545789,      -4.056749537,      -5.705806247,      -2.271493358,      -6.787530431,          1021.356,    0.002452095511,    0.009759749634,                 0,                 0,                 0,     -0.0012295924,    0.002452095511,    0.009759749634,                 0,          3.980167,   0.0001500018564
          0,           0,        2990,       -7.15987223,      -4.057623219,      -5.706608024,      -2.272418101,      -6.788338508,          1021.356,    0.002452078892,    0.009759620377,                 0,                 0,                 0,   -0.001229533941,    0.002452078892,    0.009759620377,                 0,       3.980141263,   0.0001500018564
          0,           0,        2991,      -7.160198587,      -4.058496905,      -5.707409857,      -2.273342795,       -6.78914664,          1021.356,    0.002452062307,    0.009759491434,                 0,                 0,                 0,   -0.001229475624,    0.002452062307,    0.009759491434,                 0,       3.980115597,   0.0001500018564
          0,           0,        2992,       -7.16052486,      -4.059370594,      -5.708211731,      -2.274267441,      -6.789954825,          1021.356,    0.002452045757,    0.009759362802,                 0,                 0,                 0,   -0.001229417449,    0.002452045757,    0.009759362802,                 0,       3.980090002,   0.0001500018564
          0,           0,        2993,      -7.160851049,      -4.060244287,      -5.709013645,      -2.275192039,      -6.790763062,          1021.356,    0.002452029241,    0.009759234483,                 0,                 0,                 0,   -0.001229359415,    0.002452029241,    0.009759234483,                 0,       3.980064478,   0.0001500018564
          0,           0,        2994,      -7.161177155,      -4.061117983,      -5.709815614,      -2.276116591,      -6.791571351,          1021.356,     0.00245201276,    0.009759106474,                 0,                 0,                 0,   -0.001229301523,     0.00245201276,    0.009759106474,                 0,       3.980039025,   0.0001500018564
          0,           0,        2995,      -7.161503178,      -4.061991684,      -5.710617626,      -2.277041094,      -6.792379691,          1021.356,    0.002451996313,    0.009758978776,                 0,                 0,                 0,   -0.001229243771,    0.002451996313,    0.009758978776,                 0,       3.980013642,   0.0001500018564
          0,           0,        2996,      -7.161829118,      -4.062865387,      -5.711419686,      -2.277965547,       -6.79318808,          1021.356,      0.0024519799,    0.009758851387,                 0,                 0,                 0,    -0.00122918616,      0.0024519799,    0.009758851387,                 0,        3.97998833,   0.0001500018564
          0,           0,        2997,      -7.162154977,      -4.063739095,      -5.712221778,      -2.278889956,      -6.793996519,          1021.356,    0.002451963521,    0.009758724306,                 0,                 0,                 0,   -0.001229128689,    0.002451963521,    0.009758724306,                 0,       3.979963087,   0.0001500018564
          0,           0,        2998,      -7.162480753,      -4.064612805,       -5.71302392,      -2.279814313,      -6.794805006,          1021.356,    0.002451947177,    0.009758597534,                 0,                 0,                 0,   -0.001229071358,    0.002451947177,    0.009758597534,                 0,       3.979937915,   0.0001500018564
